,Total_Explained_Variance,Top_1_Explained_Variance,Top_1_iModulon,Top_2_Explained_Variance,Top_2_iModulon,Top_3_Explained_Variance,Top_3_iModulon,num_regulators,num_iM,MAD,log_TPM_median,range_log_tpm,quantile_range_log_tpm,Variance_Category,Expression_Category,Combined_Category
thrA,0.8994297286215635,0.6861935869597003,thrA KO,0.0766382836596404,Cysteine-1,0.0756278878571238,Thiamine-1,3,3,0.7080559189999995,9.60532895,11.77190129,4.398331196319616,Medium Variance,Medium Expression,Medium Variance - Medium Expression
dapB,0.8554472397137491,0.6574839542743105,Lysine/T2SS,0.1508267421629209,Arginine,0.1471499199965475,Cold Shock,3,2,0.7494053816338786,7.8272950366338785,7.680849678545929,3.094451529708428,Medium Variance,Medium Expression,Medium Variance - Medium Expression
carA,0.91574345207379,0.6040330038309705,Pyrimidine,0.3830654505332216,Arginine,0.06972529836966,Methionine,8,2,1.309659066,8.08412212,10.050436255990082,6.8049227672,High Variance,Medium Expression,High Variance - Medium Expression
carB,0.9121850368731274,0.6815176406278747,Pyrimidine,0.3389603892994278,Arginine,0.1184512108813712,Cysteine-1,7,3,1.073089172000001,7.6721168,9.645652493920505,6.11476117261606,High Variance,Medium Expression,High Variance - Medium Expression
araA,0.8369936661473353,0.4559043871470812,BW25113,0.2459227894026143,FucR/AllR/AraC,0.0721369837273665,Sugar Diacid,3,3,0.7201414739999998,2.011494676,11.00536082,3.8162525981999993,Medium Variance,Low Expression,Medium Variance - Low Expression
ilvI,0.9014770365825964,0.713356629068526,Lrp,0.2663600313623838,Leucine,0.0595626564649816,Purine,2,1,0.3422031600869069,7.872777383913093,6.915931710072741,4.652788378497476,Low Variance,Medium Expression,Low Variance - Medium Expression
ilvH,0.8883211281109932,0.6675461447323345,Lrp,0.2539862119123852,Leucine,0.0455867093342398,Biotin,2,1,0.3218565429999982,7.9263711410000015,7.267218527650085,4.72631239927564,Low Variance,Medium Expression,Low Variance - Medium Expression
folK,0.7286625844017827,0.4312317146410769,ppGpp,0.1403685421969663,Fnr-2,0.0794257280873103,trxC Del,2,1,0.4716985009999996,5.53662881,6.580974830350822,3.3279791266,Medium Variance,Medium Expression,Medium Variance - Medium Expression
metQ,0.8809817840153246,0.5963091234570524,Methionine,0.1238178477054289,Leucine,0.1057463304032483,Cysteine-1,2,2,0.3600538141539999,10.183022915846,8.186681096249998,3.908463433599998,Low Variance,Medium Expression,Low Variance - Medium Expression
metI,0.9062006594594322,0.853581880208572,Methionine,0.0635376327183265,thrA KO,0.0627779661274298,Cysteine-1,2,1,0.6095091729090303,7.731958984017089,6.881810102999999,3.94051969059946,Medium Variance,Medium Expression,Medium Variance - Medium Expression
